"code","iso","country","GHI.raw.1990","GHI.raw.1991","GHI.raw.1992","GHI.raw.1993","GHI.raw.1994","GHI.raw.1995","GHI.raw.1996","GHI.raw.1997","GHI.raw.1998","GHI.raw.1999","GHI.raw.2000","GHI.raw.2001","GHI.raw.2002","GHI.raw.2003","GHI.raw.2004","GHI.raw.2005","GHI.raw.2006","GHI.raw.2007","GHI.raw.2008","GHI.raw.2009","GHI.raw.2010","GHI.raw.2011","GHI.raw.2012","GHI.raw.2013","GHI.raw.2014","GHI.raw.2015","GHI.raw.2016","GHI.raw.2017","GHI.raw.2018","GHI.raw.2019"
508,"MOZ","Mozambique",3.39647218449757e-06,3.26247785950531e-06,3.50529054056282e-06,3.22634089388917e-06,3.05257110714379e-06,3.02349159535931e-06,2.69298594624605e-06,2.27109935558864e-06,2.31108318617392e-06,2.00338258509561e-06,1.92498577734876e-06,1.91541402745028e-06,1.88318841335114e-06,1.8316266222214e-06,1.71479507691429e-06,1.7337665002556e-06,1.5344757861712e-06,1.47421515841857e-06,1.41436201937387e-06,1.2365628228524e-06,1.25575077881191e-06,1.16203303537072e-06,1.21807343953817e-06,1.21983462375383e-06,1.29202875378648e-06,1.13523519786056e-06,1.13472450491329e-06,1.17473876143051e-06,1.25703487312429e-06,1.17499063629267e-06
104,"MMR","Myanmar",2.48672992896915e-06,2.47575386378267e-06,2.38879324220023e-06,2.33139545885693e-06,2.25082504029795e-06,2.18840082634568e-06,2.06327301030823e-06,1.93096844930451e-06,1.873607612303e-06,1.81391325840256e-06,1.65887645405665e-06,1.48165320422263e-06,1.34365740234553e-06,1.22740453902284e-06,1.15575895245317e-06,1.04283451588991e-06,9.77755889482249e-07,8.94766061765724e-07,7.92852239519709e-07,7.29482926140358e-07,6.9403581326198e-07,6.62010861707822e-07,6.02785375712508e-07,5.69505661103174e-07,5.57946209541907e-07,5.586662585207e-07,5.52069156287835e-07,5.32130679930407e-07,5.14692513310245e-07,5.43726963485771e-07
516,"NAM","Namibia",1.0617405989304e-06,1.0176152103633e-06,9.4570051293029e-07,9.59323987910726e-07,9.61222663769568e-07,9.25366935730286e-07,8.88781932492482e-07,8.38107345407801e-07,8.6874395115306e-07,8.29596936836868e-07,8.73967326612478e-07,8.61833693529733e-07,7.19293716038685e-07,7.37694812874609e-07,6.9252805401632e-07,7.32725811738019e-07,7.62666114338505e-07,6.8787423943957e-07,6.28161758498108e-07,7.6742465687657e-07,6.89640271204907e-07,8.75018961610323e-07,9.24824935068748e-07,5.23012262653252e-07,5.01742440343919e-07,4.83495065269834e-07,5.1631846909307e-07,5.29836797916073e-07,4.94351882795949e-07,4.50004718110863e-07
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60873266593241e-06,1.52807183389103e-06,1.01972453872497e-06,1.30463544797141e-06,1.05797483768193e-06,9.20631212069881e-07,8.94643379901256e-07,7.51530749509897e-07,7.35705806242674e-07,6.03555839550711e-07,5.0785423852716e-07,5.23065420958246e-07,4.17530543126118e-07,4.79534888470692e-07,4.63801305359678e-07,6.22096260414518e-07
524,"NPL","Nepal",8.09791855913591e-07,7.72402478634426e-07,7.40186428448819e-07,7.38483757706595e-07,7.00899104304521e-07,7.2102731083337e-07,6.96508480450989e-07,6.77426615684615e-07,6.54273970183094e-07,6.52925393254428e-07,6.18154659161132e-07,5.97333899494364e-07,5.89039232335576e-07,5.80390170677713e-07,5.55182128556287e-07,5.49635473966203e-07,5.29740830894607e-07,5.17642211224766e-07,5.1278101756969e-07,5.13896470813442e-07,5.04581079193046e-07,5.02064192621923e-07,4.8747418813797e-07,4.88522756464762e-07,4.82657619037498e-07,4.52149950482077e-07,4.8999742982825e-07,4.72687794266325e-07,4.58069248601342e-07,4.66371745649667e-07
528,"NLD","Netherlands",4.36842834172903e-07,4.39320747917561e-07,4.26193732724575e-07,4.25890424265679e-07,4.14806330227062e-07,4.11799055896385e-07,4.11873707743728e-07,3.82243502493227e-07,3.64848546944864e-07,3.3851215374657e-07,3.24199510567954e-07,3.16567251053578e-07,3.15269285619436e-07,3.16688892011628e-07,3.1363102509223e-07,2.98899909921443e-07,2.88925978549259e-07,2.76883304905655e-07,2.64679293864809e-07,2.70761801934127e-07,2.82898969470478e-07,2.61494678800147e-07,2.6277340735825e-07,2.60923203058255e-07,2.48565068593007e-07,2.48137726281389e-07,2.4212792664996e-07,2.32409743797298e-07,2.212775828818e-07,2.13127778017799e-07
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",8.10638590439838e-07,8.24490078110856e-07,8.1757698508108e-07,7.8812202464263e-07,7.60259241026418e-07,7.46460779881953e-07,7.31209304801898e-07,7.38328286268615e-07,7.16637165744795e-07,7.10610393059448e-07,6.91144963049397e-07,6.80005265625912e-07,6.54022879165974e-07,6.27924481608454e-07,6.0385679636625e-07,5.78923181155482e-07,5.58917506019108e-07,5.43220449548715e-07,5.46527581434693e-07,5.41398173299149e-07,5.30020078633058e-07,5.18405282933226e-07,5.30411001932788e-07,5.11773112401503e-07,5.07201614929736e-07,4.83974470381297e-07,4.64026299384408e-07,4.4869240428489e-07,4.33019170020221e-07,4.32094122660536e-07
558,"NIC","Nicaragua",7.45272588683206e-07,6.47535711124587e-07,7.14821890803817e-07,7.63470467655438e-07,7.55912890727465e-07,6.78269646580425e-07,6.30444958474293e-07,6.52071101291085e-07,6.37208484766187e-07,6.64773415942813e-07,6.57803524364646e-07,6.51036094061363e-07,6.6288486764082e-07,6.88989609267718e-07,6.40175557032756e-07,6.3010489586229e-07,6.14929257371138e-07,5.91725798060874e-07,5.67175765427945e-07,5.95842358449802e-07,5.79196246450258e-07,5.88211280321304e-07,5.59777446414518e-07,5.40861008871191e-07,5.41257033963984e-07,5.48828949406387e-07,5.31831262666415e-07,4.99773314823535e-07,5.30293838657646e-07,5.80669243741575e-07
562,"NER","Niger",1.43600397715279e-06,1.49027603211651e-06,1.5076117355841e-06,1.57280759520742e-06,1.60833178600328e-06,1.62787466278334e-06,1.69941762069599e-06,1.73006008641773e-06,1.64356087354869e-06,1.71342287176169e-06,1.72927672909858e-06,1.67846204696211e-06,1.65931723490467e-06,1.69608845134325e-06,1.7560823104034e-06,1.69664074395854e-06,1.65871721898681e-06,1.67982180453605e-06,1.63417632913047e-06,1.67658180504417e-06,1.53847159518187e-06,1.5572052365074e-06,1.51218109032449e-06,1.52161722060653e-06,1.49915880923317e-06,1.48127202183212e-06,1.46693789405717e-06,1.45497124152359e-06,1.42625990837234e-06,1.40273258638602e-06
566,"NGA","Nigeria",9.23852602333248e-07,9.61508177684918e-07,9.83292837675556e-07,1.02214871991558e-06,1.10116654065132e-06,1.18578834992188e-06,1.30817244155511e-06,1.21012325775552e-06,1.09589865593004e-06,1.05838997810089e-06,1.11117800762248e-06,1.06047561489467e-06,8.08962419472679e-07,8.33880627337145e-07,7.43320577524003e-07,6.99592565287409e-07,6.16502321790123e-07,5.48084690146458e-07,5.15191530026304e-07,4.50464002777219e-07,4.78666376395746e-07,4.92292044392965e-07,4.58486073590007e-07,4.27717625534138e-07,4.1443088833292e-07,3.90767556007213e-07,3.9902621782738e-07,4.18543400474697e-07,4.23314158353632e-07,4.04901523075075e-07
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",9.2624467047275e-07,6.94418213842117e-07,7.00012336709064e-07,7.09091951965309e-07,7.4264966471976e-07,7.64300650865158e-07,8.18423927878861e-07,7.39364810506785e-07,8.20494154807174e-07,7.33884236536343e-07,7.16843280871448e-07,7.29693421833768e-07,6.67962907549339e-07,6.74843018176524e-07,6.43717018036796e-07,6.18038844103765e-07,5.77022144775962e-07,4.95632678964481e-07,4.65660269858123e-07,4.22870545954402e-07,4.19937118783313e-07,4.41604159641534e-07,4.15607420603565e-07,3.7338456823067e-07,3.50867237325073e-07,3.2144515545496e-07,3.0771179463158e-07,3.22570732167679e-07,2.9788459011599e-07,3.16555088940099e-07
578,"NOR","Norway",3.84081764423883e-07,3.69956475287429e-07,3.44696174381248e-07,3.56741039063079e-07,3.40788161040542e-07,3.32281201807385e-07,3.20031612199654e-07,3.21496641667329e-07,3.19234304808157e-07,3.24976053317295e-07,3.17439848529339e-07,3.21471689073146e-07,2.99560262185556e-07,3.30978980387862e-07,3.10186991702098e-07,2.97165351061754e-07,2.94088233557171e-07,2.87280404991607e-07,3.25886087769442e-07,3.15766573937027e-07,2.88086877818974e-07,2.60725108387501e-07,2.59348203743092e-07,2.66079720110435e-07,2.60629943513321e-07,2.55143565660619e-07,2.33767832969282e-07,2.48541844025367e-07,2.48790314629289e-07,2.43511692947441e-07
512,"OMN","Oman",6.57210078420965e-07,6.92361105106875e-07,6.11186841151055e-07,5.79954127144805e-07,5.80761735470433e-07,6.07261453250654e-07,5.96876130128917e-07,5.98791822140617e-07,5.49315421916681e-07,6.18991222309908e-07,6.34560758539602e-07,6.27130595001413e-07,7.03082836554518e-07,8.70764283367768e-07,7.77703487152093e-07,8.06285771370881e-07,8.66906138973998e-07,8.7127001556311e-07,7.93061524198769e-07,7.31474966343829e-07,7.90465581247599e-07,8.68244724549723e-07,8.52995599785278e-07,8.55026524768242e-07,8.44227764176482e-07,8.3490221155253e-07,7.99970734377011e-07,8.36789743768973e-07,8.40968526635704e-07,8.63596923872232e-07
586,"PAK","Pakistan",6.48183191941308e-07,6.15062175017714e-07,5.97538080784583e-07,6.12747924435205e-07,6.16617373472765e-07,5.99078647495875e-07,6.06834784616684e-07,6.10299235868028e-07,6.16196614088789e-07,6.08278736839621e-07,6.04759583027102e-07,5.91623295870006e-07,6.00506039059512e-07,5.90475488237473e-07,5.79847564231709e-07,5.63332953187097e-07,5.61895676395756e-07,5.59194202309447e-07,5.59239914102943e-07,5.56410065688839e-07,5.45073810282515e-07,5.39897297731222e-07,5.25274400931175e-07,5.09351669514949e-07,4.98551444887737e-07,5.00241650625367e-07,5.19693664151331e-07,5.36361211921196e-07,5.2161644996483e-07,5.21254102083374e-07
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25299386889669e-06,1.21538973169914e-06,9.94120421352854e-07,1.06573433922946e-06,1.02916690763673e-06,1.10483269847127e-06,1.12446207796831e-06,1.12156448558543e-06,1.02800033927477e-06,1.17725107023209e-06,1.15835013123568e-06,1.12336319748527e-06,1.18860019690893e-06,1.04303038741201e-06,9.7399394465942e-07,9.14935550850936e-07,9.12331315154258e-07,9.6393915949896e-07,9.41220996315618e-07,1.28650370270422e-06
591,"PAN","Panama",2.61634616990241e-07,2.57007239641035e-07,2.74402673653302e-07,2.52839921230639e-07,2.57928550790672e-07,2.3873228198877e-07,2.5361304763004e-07,2.38156160205978e-07,2.5598655739666e-07,2.38732340761425e-07,2.33251242225508e-07,2.69650822143557e-07,2.39091958643339e-07,2.36256614634432e-07,2.11219334451271e-07,2.18562348680285e-07,2.13269369113832e-07,1.86689515164423e-07,1.74933186945319e-07,1.89118153247951e-07,1.88114882499551e-07,1.81458247077488e-07,1.64528443922488e-07,1.70220000861035e-07,1.55539157430185e-07,1.46188728284489e-07,1.36071227622569e-07,1.39823361609611e-07,1.32509108090881e-07,1.38238154222225e-07
598,"PNG","Papua New Guinea",5.67209043865258e-07,5.45850506600435e-07,4.90796274979221e-07,4.21393081225618e-07,4.00771247870097e-07,4.32108558140587e-07,4.09627593954132e-07,4.58148663849277e-07,6.62763878075637e-07,4.81042069311543e-07,5.58055860365508e-07,5.63014211829889e-07,6.06359879338599e-07,6.09831309601749e-07,6.6489313587763e-07,7.0627675373026e-07,7.06835249925081e-07,6.7349703010475e-07,6.76736970725713e-07,5.29020321741568e-07,4.41652029620408e-07,4.54698853677118e-07,4.31151027819852e-07,4.27759607541083e-07,4.83305626344797e-07,5.37207133649825e-07,5.31852353071461e-07,5.07105490013917e-07,5.51971008551249e-07,5.32576344216454e-07
600,"PRY","Paraguay",6.54834306807167e-07,5.95911015342261e-07,6.138823978773e-07,6.32855232141573e-07,6.37340242937688e-07,6.4160062965915e-07,6.07110516938612e-07,5.95154834949885e-07,6.03159279976045e-07,6.15996325669573e-07,5.91644380520464e-07,6.43010324945934e-07,6.28185632966393e-07,6.51647076817832e-07,5.85202916867117e-07,5.92123770443846e-07,5.81160235711753e-07,6.01351564814968e-07,5.49728069701845e-07,5.75410325149974e-07,5.53668578883612e-07,5.44912717307314e-07,5.66520196366338e-07,5.38960822457845e-07,5.36850048300859e-07,5.20972996261041e-07,5.12032112450396e-07,5.16162229538404e-07,4.65299827349895e-07,4.8015656646529e-07
604,"PER","Peru",4.451795424079e-07,4.29222387997131e-07,4.33418908712292e-07,4.37737628113238e-07,3.95086159415725e-07,3.84795761982164e-07,3.76361918433625e-07,3.74012933245985e-07,3.80979817036003e-07,3.91847139943345e-07,3.80480638958145e-07,3.58683159065506e-07,3.44460216269456e-07,3.30542740779729e-07,3.35302719168175e-07,3.3188814222479e-07,2.9934619799135e-07,3.06618931482646e-07,2.79313260930183e-07,2.99269298632486e-07,2.93014317354331e-07,2.80909570377124e-07,2.76314635628273e-07,2.55223647357375e-07,2.68255819242604e-07,2.60049366632111e-07,2.62000048827173e-07,2.55425527332071e-07,2.52225340002749e-07,2.5034443678611e-07
608,"PHL","Philippines",4.28419372244442e-07,4.44054853518315e-07,4.59135710126929e-07,4.59195301034293e-07,4.72170064019153e-07,4.779387401193e-07,4.64042626483661e-07,4.68647494481036e-07,4.4298070448699e-07,4.54967959109145e-07,4.4977591126768e-07,4.34404431957965e-07,4.22332895872485e-07,4.0563913163255e-07,3.92007899519423e-07,3.75053259801653e-07,3.44185955605602e-07,3.35526317610522e-07,3.37940887085002e-07,3.35813881089884e-07,3.24990088445472e-07,3.15875361836322e-07,3.0616146595899e-07,3.00247651511582e-07,2.92337034380495e-07,2.8909584890155e-07,2.8502085177982e-07,2.85793453158813e-07,2.74613981340612e-07,2.64831191021289e-07
616,"POL","Poland",1.2492454459359e-06,1.30536464269392e-06,1.25005804067303e-06,1.19085570081646e-06,1.08979768905834e-06,1.04700229715139e-06,1.00602014482314e-06,9.3768028773189e-07,8.28603226863782e-07,7.66319160642867e-07,6.96216740516694e-07,6.86346450989247e-07,6.60689479485199e-07,6.47430941835767e-07,6.1415535213866e-07,5.93988160830999e-07,5.83303790132019e-07,5.37687233115763e-07,5.14202666994777e-07,4.71958794254595e-07,4.78203162716994e-07,4.59557048795016e-07,4.39873885416664e-07,4.38634707945767e-07,4.08330661437439e-07,4.00277006936755e-07,3.98949618942884e-07,3.90631366433096e-07,3.81937578361454e-07,3.45935803894343e-07
620,"PRT","Portugal",2.59359450745858e-07,2.55628442653227e-07,2.69108321967844e-07,2.67571275444623e-07,2.70199010115976e-07,2.77109291484138e-07,2.64454189525812e-07,2.63061344459829e-07,2.68584631394742e-07,2.80546302925121e-07,2.62972622376904e-07,2.54470692104279e-07,2.68881768480648e-07,2.54825070111659e-07,2.57086639355118e-07,2.61327954775901e-07,2.41316505793248e-07,2.32636435652795e-07,2.24838033457207e-07,2.42411512217442e-07,2.38279281084074e-07,2.4192043234515e-07,2.51266968400147e-07,2.56242714735504e-07,2.58706782428846e-07,2.71299547942384e-07,2.67227954696354e-07,2.79245120144351e-07,2.68991152900507e-07,2.62763307322571e-07
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54453842470551e-06,1.52640175128057e-06,1.4154673987944e-06,1.45102982676766e-06,1.25494821337178e-06,1.16419131278114e-06,1.07772485461948e-06,9.55401745919056e-07,8.72878149982404e-07,8.2783534116861e-07,7.98248480547142e-07,7.82850117613243e-07,8.41792606488099e-07,7.87585082535608e-07,8.36986628971125e-07,8.0796669320957e-07,7.77643769379654e-07,7.71364627102331e-07,7.22219988946965e-07,7.99773399431222e-07
178,"COG","Republic of Congo",1.08398796657991e-06,1.05450071620252e-06,1.05087768418525e-06,1.05738458952574e-06,1.11265756542076e-06,1.1878748861434e-06,1.30505763469194e-06,1.44573339393906e-06,1.50319296037419e-06,1.5733160160871e-06,1.54226823863688e-06,1.43297330393537e-06,9.66662171644147e-07,1.12171228566465e-06,1.16115385716997e-06,1.29603270404787e-06,1.30486673534194e-06,1.20523408133398e-06,1.11808486766766e-06,1.08686230311594e-06,1.08520889538288e-06,1.02841252004145e-06,9.21360631632021e-07,9.11568165614457e-07,8.4395489405796e-07,8.73274802587703e-07,9.82587041147215e-07,1.08572450272342e-06,1.17709343738715e-06,1.09796799766283e-06
642,"ROU","Romania",7.86887025100186e-07,7.2738341008077e-07,7.42020344082933e-07,7.06613690412605e-07,6.44626315440404e-07,6.33499385799777e-07,6.07043932568234e-07,5.86135578723901e-07,5.37163011271639e-07,4.89908361501736e-07,4.84065578933458e-07,4.81432646116165e-07,4.52552180308083e-07,4.58606805088771e-07,4.07683885152204e-07,3.84657239363228e-07,3.7571719164194e-07,3.46792461867602e-07,3.02582778569382e-07,2.7985692061264e-07,2.89988566016996e-07,2.95781039023741e-07,2.79967365305938e-07,2.43902323784783e-07,2.34722602343987e-07,2.33250619853898e-07,2.18899246022738e-07,2.13360288185438e-07,2.04968713581821e-07,1.92093139344645e-07
643,"RUS","Russia",9.64392574496821e-07,9.86499305329066e-07,1.09725093506898e-06,1.12071582298139e-06,1.15268184253806e-06,1.15657106023812e-06,1.17412918358571e-06,1.09868590654008e-06,1.14338127484779e-06,1.09608710929346e-06,1.01492476693406e-06,9.753249880503e-07,9.26499051750122e-07,9.00995744248499e-07,8.42127899025579e-07,8.02027915592946e-07,7.53113959400795e-07,6.9470012606582e-07,6.69274279842301e-07,6.81549859079778e-07,6.78715295226716e-07,6.82548971996444e-07,6.80057178896199e-07,6.51194791036592e-07,6.40821784833272e-07,6.50646473274103e-07,6.62831083915828e-07,6.61899126042829e-07,6.70437693008437e-07,6.47266550544123e-07
646,"RWA","Rwanda",5.8167313431568e-07,5.87197996651363e-07,5.35820254393825e-07,5.57361413119136e-07,1.10833040317577e-06,7.34933188674025e-07,6.92739115801298e-07,6.68070734151555e-07,6.30248820895954e-07,6.59734322576316e-07,5.85143517545555e-07,5.65092568903966e-07,5.12909737622852e-07,5.36422494788927e-07,5.2066370423902e-07,4.94706801583187e-07,4.79591163905932e-07,4.66192531605364e-07,4.3720970891812e-07,4.22516197023268e-07,4.11829035604608e-07,3.77778663569978e-07,3.57235027307577e-07,3.50031276115394e-07,3.31909537261917e-07,3.37094348115372e-07,3.17149676380906e-07,3.0984845743259e-07,2.9145972979665e-07,2.68070011141507e-07
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",2.51827839562395e-07,2.57573214218373e-07,2.54437342238101e-07,2.45122736132832e-07,2.44592726755814e-07,2.40545643267042e-07,2.34218729632412e-07,2.35340252158607e-07,2.45780593041441e-07,2.51393521546375e-07,2.44203777823125e-07,2.37016354451741e-07,2.52024493078865e-07,2.63461662641252e-07,2.70127703910103e-07,2.33320601231523e-07,2.28263684827001e-07,2.42002021359482e-07,2.30289190485582e-07,2.467840308925e-07,2.46849529577565e-07,2.51122460556864e-07,2.40637226222587e-07,2.31563121459294e-07,2.24028908177513e-07,2.24781808285525e-07,2.22004663970624e-07,2.31184741688245e-07,2.30316025416449e-07,2.33517466632663e-07
662,"LCA","Saint Lucia",1.77760415094539e-07,1.8523950879932e-07,1.63249363650266e-07,2.09948836146154e-07,2.30257384781113e-07,2.63965629595987e-07,2.73283384433895e-07,2.69899944762278e-07,2.28573063180141e-07,2.44439294117812e-07,2.50557655466978e-07,2.58788224398452e-07,2.20554420518872e-07,2.51045945737613e-07,2.33901972385104e-07,2.19283739533129e-07,2.18798848629869e-07,1.84174794818145e-07,1.78018343251809e-07,1.95265465826606e-07,2.07570136745943e-07,1.85078387151169e-07,1.84830335227465e-07,1.81931829471116e-07,1.95625511910519e-07,2.02881687927953e-07,1.84906878703801e-07,1.8410022145686e-07,1.83750717977057e-07,1.85292350093488e-07
670,"VCT","Saint Vincent and the Grenadines",1.94607364823227e-07,2.02400832640955e-07,1.96031766566083e-07,2.0734284604008e-07,2.36049455435257e-07,2.30096195615112e-07,2.30854078544641e-07,2.24105588694682e-07,2.50313738517633e-07,2.47612470770695e-07,2.23908890328842e-07,2.56000500208021e-07,2.47847882933912e-07,2.41510052880702e-07,2.52433685390946e-07,2.47136098152173e-07,2.26966181860661e-07,2.54925184516272e-07,1.99072513145747e-07,3.00430610241799e-07,2.35076621306517e-07,2.18531564842571e-07,2.60251819946952e-07,2.19118987735437e-07,2.68084098499499e-07,2.17407777259154e-07,2.44658080863889e-07,2.43818407356879e-07,2.4497182378014e-07,2.51954192261153e-07
882,"WSM","Samoa",4.52754177404031e-07,4.70037900840288e-07,4.68028014579208e-07,4.56501485291474e-07,4.79537029301235e-07,4.52543982023179e-07,4.33430524100517e-07,4.35982790540906e-07,4.3442711127768e-07,4.31621333571915e-07,4.13980536326221e-07,4.08865155478998e-07,3.9242563626007e-07,3.85408303028096e-07,3.67833877657872e-07,3.63982507423243e-07,3.5971305969194e-07,3.37944125600769e-07,3.37765862296821e-07,3.69457261483394e-07,3.78419318230459e-07,3.8411065633679e-07,3.98119575259934e-07,4.049397999116e-07,4.24307820970062e-07,4.42732285150955e-07,4.23724724902084e-07,4.13248716518791e-07,4.33309980983434e-07,5.00784588880414e-07
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,1.43023684505963e-07,1.3763575870416e-07,1.28741183319787e-07,1.29158462953672e-07,1.23203932575036e-07,1.24043022070878e-07,1.23701272637393e-07,1.19619540208695e-07,1.17660240268804e-07,1.12566075718825e-07,1.04989033706733e-07,1.03081774002694e-07,1.05249378109501e-07,1.13754158867413e-07,1.2183890466006e-07,1.24721018785275e-07,1.14740764382287e-07,1.09060359322735e-07,1.10335619739309e-07,1.06428749378014e-07,1.0643862930589e-07,1.04010965503114e-07,9.34461688126476e-08
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89780862363933e-07,3.08796810584851e-07,3.12551564628061e-07,3.21565354046449e-07,3.12653394990902e-07,3.03110906692545e-07,2.9758167127559e-07,2.78995733084977e-07,2.88795071146402e-07,2.85151950289818e-07,2.82078715106915e-07,2.92692920657517e-07,2.83073379846587e-07,2.68475297502282e-07,2.61714053591925e-07,2.63134603918827e-07,2.62792929406231e-07,2.49831967371612e-07,2.33080009727424e-07
682,"SAU","Saudi Arabia",3.85243398429282e-07,4.5077503879749e-07,4.56439872042388e-07,4.9871655070566e-07,4.95298623673222e-07,4.01864847649467e-07,4.23556482211461e-07,3.72695971878887e-07,3.52149153353279e-07,3.83594582572694e-07,4.55383590609538e-07,4.69202447174701e-07,5.19737975621455e-07,4.79484851772892e-07,5.16329463469575e-07,4.99178689851599e-07,5.23544291066359e-07,4.75622806378141e-07,4.91024182087859e-07,5.28197196335222e-07,5.54535831750755e-07,4.97430715249074e-07,5.21487502222829e-07,4.93914433776923e-07,5.20565505475048e-07,5.30109594961691e-07,4.7423100967085e-07,4.89318317067179e-07,4.68039654337839e-07,4.71569386935211e-07
686,"SEN","Senegal",7.48457945482651e-07,7.5497844472754e-07,7.57053101734089e-07,7.68278426004871e-07,7.93658724201328e-07,7.39260733705115e-07,7.60993525091952e-07,7.10950857580708e-07,6.72067860436618e-07,6.77166018001526e-07,6.93922488938344e-07,6.54533021076231e-07,6.34928048950686e-07,5.93652499002399e-07,6.17831564484437e-07,6.13684408170672e-07,5.81638337573223e-07,5.66606798884646e-07,5.63476482422568e-07,5.57824847666997e-07,6.28701082104136e-07,6.44545215620235e-07,5.95027306005725e-07,6.00679093294609e-07,5.81234050205194e-07,5.69690078919695e-07,5.61596940279252e-07,5.21361750686566e-07,5.06845230670837e-07,5.03700335633072e-07
688,"SRB","Serbia",NA,NA,NA,NA,NA,9.52883594138998e-07,1.01486877695293e-06,1.00887693102251e-06,1.01059353863466e-06,8.35902162526628e-07,9.36544885636671e-07,9.43701588575395e-07,9.34237606872308e-07,9.36529515691822e-07,9.30199032278232e-07,7.82435287314768e-07,8.50144236011439e-07,7.93101853420048e-07,7.48082330748413e-07,7.25669589827892e-07,7.239275048337e-07,7.48844077466496e-07,7.08389649349195e-07,7.02659803607313e-07,6.27973399881027e-07,6.96590883311445e-07,6.9828147175457e-07,6.83442342912053e-07,6.60304964392383e-07,6.786181980752e-07
690,"SYC","Seychelles",2.05042870444806e-07,2.23951723715236e-07,2.08274322285208e-07,2.06341701391638e-07,2.24443518456209e-07,2.24768916564982e-07,2.43763150711716e-07,2.97748522845691e-07,3.35900720237328e-07,3.81821676449497e-07,4.21252659401568e-07,4.72740302133994e-07,4.03273072520287e-07,4.36026655298194e-07,5.89207134578682e-07,5.08410255258889e-07,4.92248293437961e-07,3.94074723003321e-07,4.31441989307073e-07,3.41555802754046e-07,2.78728128154522e-07,2.00033479173264e-07,2.45286160216774e-07,1.892431996988e-07,2.51841493000962e-07,2.37877161724761e-07,2.74153290925196e-07,2.59059964535424e-07,1.95972135667078e-07,1.86346467689062e-07
694,"SLE","Sierra Leone",7.09142042374402e-07,6.93910621901749e-07,8.22557119160576e-07,8.18835569019465e-07,8.43586558608232e-07,8.51023466575821e-07,6.82693031171663e-07,7.20121349194777e-07,7.0697549834379e-07,6.7299502684095e-07,6.85108846819622e-07,8.65195597279003e-07,7.65745468697789e-07,8.38650227275639e-07,8.53837634482631e-07,8.23301496522755e-07,9.87786021148892e-07,8.2418579683096e-07,6.95516079508703e-07,7.15365213796473e-07,6.52893207983795e-07,6.81163809518641e-07,6.95669771497925e-07,5.72481634605779e-07,5.83657715984328e-07,7.15072168132076e-07,6.85621526852406e-07,6.49376858066266e-07,6.22885420423613e-07,5.65685685261725e-07
702,"SGP","Singapore",4.36075339497583e-07,4.22186636080171e-07,4.25925522184451e-07,4.02198533635262e-07,4.09459809612726e-07,2.71764828590901e-07,2.96993497378928e-07,3.23873698286177e-07,2.92019084741792e-07,2.81894263211001e-07,2.79961231213468e-07,2.9667241464637e-07,2.47313659460045e-07,2.5103303623498e-07,2.22625648571132e-07,1.71453347299532e-07,1.79779483032755e-07,1.80454396858457e-07,2.04243677244975e-07,2.97791031987365e-07,1.82793623462096e-07,1.09435850005024e-07,1.43188449682364e-07,1.57833961123107e-07,1.56004069059999e-07,1.66852812927678e-07,1.15285893043755e-07,1.12089873190046e-07,1.06875528585584e-07,1.05388116792518e-07
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
